protein_set_id,accession,gene_name,samesets_accessions,subsets_accessions,description,protein_set_score,is_validated,selection_level,#sameset_protein_matches,#subset_protein_matches,coverage,MW,#observable_peptides,#sequences,#specific_sequences,#peptides,#specific_peptides,#peptide_matches,#specific_peptide_matches,peptides_count_UPS1_125amol_R2,peptides_count_UPS1_2500amol_R2,peptides_count_UPS1_50000amol_R2,peptides_count_UPS1_500amol_R2,peptides_count_UPS1_12500amol_R1,peptides_count_UPS1_125amol_R3,peptides_count_UPS1_2500amol_R3,peptides_count_UPS1_50000amol_R3,peptides_count_UPS1_500amol_R3,peptides_count_UPS1_25000amol_R1,peptides_count_UPS1_250amol_R1,peptides_count_UPS1_5000amol_R1,peptides_count_UPS1_50amol_R1,peptides_count_UPS1_12500amol_R2,peptides_count_UPS1_25000amol_R2,peptides_count_UPS1_250amol_R2,peptides_count_UPS1_5000amol_R2,peptides_count_UPS1_50amol_R2,peptides_count_UPS1_12500amol_R3,peptides_count_UPS1_25000amol_R3,peptides_count_UPS1_250amol_R3,peptides_count_UPS1_5000amol_R3,peptides_count_UPS1_50amol_R3,peptides_count_UPS1_125amol_R1,peptides_count_UPS1_2500amol_R1,peptides_count_UPS1_50000amol_R1,peptides_count_UPS1_500amol_R1,psm_count_UPS1_125amol_R2,psm_count_UPS1_2500amol_R2,psm_count_UPS1_50000amol_R2,psm_count_UPS1_500amol_R2,psm_count_UPS1_12500amol_R1,psm_count_UPS1_125amol_R3,psm_count_UPS1_2500amol_R3,psm_count_UPS1_50000amol_R3,psm_count_UPS1_500amol_R3,psm_count_UPS1_25000amol_R1,psm_count_UPS1_250amol_R1,psm_count_UPS1_5000amol_R1,psm_count_UPS1_50amol_R1,psm_count_UPS1_12500amol_R2,psm_count_UPS1_25000amol_R2,psm_count_UPS1_250amol_R2,psm_count_UPS1_5000amol_R2,psm_count_UPS1_50amol_R2,psm_count_UPS1_12500amol_R3,psm_count_UPS1_25000amol_R3,psm_count_UPS1_250amol_R3,psm_count_UPS1_5000amol_R3,psm_count_UPS1_50amol_R3,psm_count_UPS1_125amol_R1,psm_count_UPS1_2500amol_R1,psm_count_UPS1_50000amol_R1,psm_count_UPS1_500amol_R1,raw_abundance_UPS1_125amol_R2,raw_abundance_UPS1_2500amol_R2,raw_abundance_UPS1_50000amol_R2,raw_abundance_UPS1_500amol_R2,raw_abundance_UPS1_12500amol_R1,raw_abundance_UPS1_125amol_R3,raw_abundance_UPS1_2500amol_R3,raw_abundance_UPS1_50000amol_R3,raw_abundance_UPS1_500amol_R3,raw_abundance_UPS1_25000amol_R1,raw_abundance_UPS1_250amol_R1,raw_abundance_UPS1_5000amol_R1,raw_abundance_UPS1_50amol_R1,raw_abundance_UPS1_12500amol_R2,raw_abundance_UPS1_25000amol_R2,raw_abundance_UPS1_250amol_R2,raw_abundance_UPS1_5000amol_R2,raw_abundance_UPS1_50amol_R2,raw_abundance_UPS1_12500amol_R3,raw_abundance_UPS1_25000amol_R3,raw_abundance_UPS1_250amol_R3,raw_abundance_UPS1_5000amol_R3,raw_abundance_UPS1_50amol_R3,raw_abundance_UPS1_125amol_R1,raw_abundance_UPS1_2500amol_R1,raw_abundance_UPS1_50000amol_R1,raw_abundance_UPS1_500amol_R1,125amol 1,2500amol 1,50000amol 1,500amol 1,12500amol 1,25000amol 1,250amol 1,5000amol 1,50amol 1,125amol 2,2500amol 2,50000amol 2,500amol 2,12500amol 2,25000amol 2,250amol 2,5000amol 2,50amol 2,125amol 3,2500amol 3,50000amol 3,500amol 3,12500amol 3,25000amol 3,DDGDG,5000amol 3,50amol 3
22482,P40825,NA,P40825,NA,"SYA_YEAST Alanine--tRNA ligase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ALA1 PE=1 SV=3",400516,true,2,1,0,0,0,-1,10,10,10,10,146,146,3,2,2,4,2,4,2,2,3,3,4,3,6,2,1,3,3,4,1,4,3,3,4,4,2,1,4,4,6,5,8,4,7,3,7,8,4,6,4,12,4,1,5,5,6,1,8,7,6,7,8,2,1,8,6868055,6101185.5,8139543,7154207.5,6201176.5,6820568.5,6213043,7257105,7168548,6335207.5,6059555.5,6725996,7201280.5,6530841,8653174,6181617.5,6916774,7237001,6273607,7361009,7202562,6513859,7070790,6925308.5,6683636,7841165,7656489,22.7114701619417,22.5406581642616,22.9565163650267,22.7703605320632,22.5641105218712,22.5949604427263,22.530780537698,22.6813164902074,22.7798220323714,22.7014605634048,22.5668686084214,22.7909627132619,22.7732494978278,22.6388373541135,23.0447979823213,22.5595529566284,22.7216678876222,22.7869605402818,22.7234469092956,22.6722017337085,22.9026365878048,22.8682515432633,22.5808637260305,22.8114721045635,22.780078743551,22.6350810605959,22.7534399817295
21992,P32327,NA,P32327,P11154,PYC2_YEAST Pyruvate carboxylase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PYC2 PE=1 SV=2,400502,true,2,1,1,0,0,-1,11,11,11,11,184,184,4,4,2,2,3,4,2,4,4,3,4,5,6,5,1,3,4,5,5,3,3,2,3,4,4,2,3,8,5,6,7,5,7,6,8,8,3,10,11,11,7,2,6,6,7,9,5,4,2,7,9,7,3,7,7362334,5993620,7955537,6531909.5,5859429.5,6734687,5962457,8400159,6793596,5551692.5,5815317.5,5628502,8734267,5906397,6042373,5874300,5494242,7466031.5,5726665,7078331.5,5596427.5,6093089.5,7580855.5,7493428.5,5087173,7115430,5974684,22.8117317699037,22.5149961881283,22.9235278853097,22.6390733717355,22.4823287736325,22.4044962307182,22.4714265302696,22.4243195760459,23.0582552032232,22.6831794661564,22.5074755260632,23.0019852051133,22.6957439962362,22.493846900175,22.526683814734,22.4859855151811,22.3894890262452,22.8319101648655,22.8371945214166,22.2784327262332,22.7625195137249,22.510430980545,22.4492637800904,22.7549778985085,22.4160747406498,22.538742501253,22.85392923513
22071,Q03558,NA,Q03558,NA,OYE2_YEAST NADPH dehydrogenase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=OYE2 PE=1 SV=3,395026,true,2,1,0,0,0,-1,8,7,8,7,369,337,6,7,6,5,6,5,6,6,7,4,7,8,3,6,5,5,7,3,6,7,7,6,5,6,6,4,6,11,12,11,10,11,8,15,10,16,11,11,18,6,10,19,11,19,4,9,15,18,12,9,8,20,9,17,9976374,12209479,14324618,9847056,12141670,9986733,10904889,14407192,11680298,10571206,10941937,12229682,12148144,12526309,16503337,9713743,12468597,10198918,12939887,15217475,11883580,10700981,8279078,12598612,11744985,14975030,11572490,23.2500841200803,23.5414983035088,23.771993330813,23.2312610320608,23.5334635318529,23.3336366379964,23.3833648185149,23.5438835551588,23.5342325791511,23.2515813699092,23.3784717491866,23.7802858420259,23.4775737464464,23.5784580372234,23.9762544333246,23.211595886288,23.5717958025935,23.2819127694638,23.5867614637289,23.4855415350381,23.8360555574298,23.4641959801827,23.6253216829908,23.8592256599004,23.5024661863938,23.3512397242922,22.9810386801778
21821,P02407,NA,P02407; P14127,NA,RS17A_YEAST 40S ribosomal protein S17-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS17A PE=1 SV=1,394.69,true,2,2,0,0,0,-1,6,6,7,7,326,326,3,3,4,3,3,3,3,4,3,3,3,3,6,3,2,3,3,6,4,3,3,3,6,3,2,4,3,7,13,12,16,14,9,15,10,18,17,17,16,8,11,6,11,9,16,11,7,13,13,10,8,9,15,14,21114472,22232506,28501886,23818506,23478610,22177508,24744418,26555408,23215554,21987674,20491648,24505840,24650336,23068176,29526224,21068972,24056308,22633220,23306040,26860128,22220440,23361564,22934752,21611212,22774606,29039766,23584986,24.331728834983,24.4061672392073,24.7645540513072,24.5055795881614,24.4848436635681,24.3901916587567,24.2885326791034,24.546622263849,24.5551039758139,24.4025939288084,24.56059977397,24.6625023595265,24.4685883730083,24.4594005988875,24.8154935315267,24.3286165879214,24.5199119086041,24.4319385138434,24.3652766479017,24.4409227598739,24.7915264924763,24.4913654086984,24.474200556808,24.6789628440523,24.4053840488743,24.4776335265935,24.4510319714437
21714,P40069,NA,P40069,NA,IMB4_YEAST Importin subunit beta-4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=KAP123 PE=1 SV=1,394174,true,2,1,0,0,0,-1,10,10,10,10,120,120,3,2,1,2,3,2,2,3,1,3,3,3,5,2,3,3,4,3,2,3,3,3,2,3,2,1,3,5,5,1,2,4,2,4,5,2,3,7,11,10,3,6,5,6,4,4,4,4,4,3,5,6,2,3,6788936,6176801.5,6215894.5,6473451.5,5787531.5,6573796.5,6178256.5,6344139.5,6424717.5,5389465,6098343,5961978,6650882.5,5794776.5,7012841,6404888.5,5913711.5,6096953.5,5669465.5,6093655,6386931.5,5780132.5,6518923.5,6733548.5,6048342,6649627,6588022,22.6947540542793,22.5584285377738,22.5675305869664,22.6261036995062,22.4645167099251,22.3617106363363,22.5399858660284,22.5073596210455,22.6651143526299,22.6482953660246,22.5587683372784,22.5969930638442,22.6152015885631,22.4663215880089,22.7415675879223,22.6107420248408,22.4956324327229,22.5396571122719,22.6829355576937,22.5281082875462,22.6648419865782,22.6514139421234,22.434781297993,22.5388763916527,22.6066915469781,22.4626711338325,22.6362023145418
22066,P04802,NA,P04802,NA,"SYDC_YEAST Aspartate--tRNA ligase, cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DPS1 PE=1 SV=3",393.79,true,2,1,0,0,0,-1,14,14,14,14,280,280,6,6,5,5,2,7,5,7,6,3,6,5,9,4,3,7,3,7,4,4,6,4,5,6,3,5,6,14,8,8,10,5,17,9,12,16,3,16,12,15,7,9,14,6,12,7,8,10,8,13,15,5,7,13,17240806,23161156,27128902,22897394,21451840,15789185,16938330,20028094,24146852,20405962,15375437,23805548,26594928,16533659,29911922,15133439,23541510,24583598,15579667,27566860,22101826,23573806,24406236,23839812,22384570,27308754,16333582,24.0393238855656,24.4652039259086,24.6933273221811,24.4486800757558,24.3545980622872,24.2824873895056,23.8741240794617,24.5047945041027,24.6646477953906,23.912433368861,24.0137883063265,24.255521795917,24.5253317828785,23.9789027014246,24.8342172784729,23.8512365344147,24.4887035249296,24.5511927449701,24.5068695230092,24.4160012690366,24.7028601548424,23.961337876847,23.8931610617586,24.7164316109061,24.3976622307658,24.4906813652709,24.5407464799021
21742,P04807,NA,P04807,NA,HXKB_YEAST Hexokinase-2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HXK2 PE=1 SV=4,392.32,true,2,1,0,0,0,-1,9,6,9,6,277,233,5,5,5,4,5,5,5,5,4,4,6,5,6,4,4,5,5,6,4,4,5,4,8,8,6,4,3,6,13,11,8,9,9,8,13,9,7,11,14,13,9,5,10,15,9,9,10,8,14,14,17,9,8,9,26680998,24353342,29094942,24431572,23782218,25369946,24787576,27971024,24532504,21481074,25198940,24670244,28460322,24360676,31218242,23566498,24289336,27381958,22500428,26077246,23931830,24462948,29306256,29659572,26495022,29217418,24976270,24.6693092956037,24.5376164306048,24.7942650343291,24.5422433580926,24.5033799355769,24.3565627904836,24.586859711869,24.5562686488341,24.7624486488157,24.5966171128363,24.5631138600506,24.7374297350682,24.5481911595834,24.5380508322799,24.8958859609991,24.4902340531177,24.5338197156262,24.7067222772022,24.8219944434629,24.6592179895274,24.800325354222,24.5740547026344,24.4234491086585,24.6362881797952,24.5124273841544,24.5440949359715,24.804705333527
21802,P00331,NA,P00331,P38113,ADH2_YEAST Alcohol dehydrogenase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ADH2 PE=1 SV=3,391324,true,2,1,1,0,0,-1,8,2,10,3,1627,22,6,5,5,4,5,5,4,6,4,4,4,6,6,5,6,5,7,4,4,5,6,5,4,6,5,5,5,60,57,38,59,89,58,54,37,57,72,62,62,60,73,52,42,81,53,65,58,82,81,48,67,47,50,63,110575152,98956200,128900952,112437432,104113560,106947952,105494160,122442016,110500464,101616280,97502664,108181672,113690736,103239824,136047712,101773688,109422304,108396632,101066096,119394448,105728552,105991488,107277488,108985952,102380200,128800392,114439432,26.7204519845097,26.5602867649056,26.9416876778846,26.7445471680617,26.6335827400392,26.5985563146905,26.5389383014029,26.688880859424,26.7605394612502,26.6723336149751,26.6525878947874,26.867523463154,26.7194771867165,26.6214243461845,27.01953745318,26.6007893824133,26.7053315976909,26.6917446903997,26.6995669465226,26.6093614888523,26.9405617433557,26.7700090013272,26.5907238657757,26.8311605100308,26.6557897882923,26.6593731681017,26.6767721198323
21743,P04806,NA,P04806,NA,HXKA_YEAST Hexokinase-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HXK1 PE=1 SV=2,390169,true,2,1,0,0,0,-1,10,7,10,7,323,279,5,5,5,2,4,3,5,6,3,4,5,5,5,3,4,3,6,4,5,4,3,4,5,6,5,5,3,12,21,8,10,11,8,15,14,6,12,11,19,15,12,13,7,16,9,10,15,9,13,10,11,13,14,9,21818852,22230702,24702660,20582934,21262392,20815486,23418732,24287150,21092340,19283972,20994540,22440640,29138420,21502522,29114074,19640920,21726664,26603514,20886366,23795244,19217296,21424786,22266644,22202444,22993758,23973602,20596374,24.3790718603975,24.4060501706479,24.5581630648144,24.2949453104642,24.3418005721068,24.2008989042911,24.3235108426208,24.4196104859541,24.7964193151224,24.311153907129,24.4811596278886,24.5336898696196,24.3302158218906,24.3580025455848,24.7952133974664,24.2273591727008,24.3729633384947,24.6651134849583,24.404215158472,24.4547389373531,24.5149433523862,24.2958870369273,24.3160581652406,24.5041699123971,24.1959020179179,24.3527774583612,24.4083807975772
21866,P10636-8ups,NA,P10636-8ups,NA,TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human),388762,true,2,1,0,0,0,-1,6,6,7,7,139,139,NA,1,6,NA,5,NA,1,7,NA,4,NA,2,NA,3,6,NA,2,NA,3,6,NA,2,NA,NA,1,6,NA,0,2,19,0,8,0,2,19,0,7,0,3,0,4,17,0,6,0,8,14,0,3,0,0,2,15,0,353714.47,1544158.12,27150650,537245.75,5953671,392906.62,1775822,26798416,519188.31,10514907,396712.88,2706132,656303.75,5954348.5,15669221,435443.03,2584745.75,461610.59,5870383,13965095,397218.5,2919671.5,450642.69,412893.09,1464975,27687152,453080.59,18.432225713465,20.5583890597928,24.694483401488,19.0352226393804,22.5053480697408,23.3259327542972,18.59773571238,21.3678007822901,19.3240041508579,18.5838269500998,20.7600555493303,24.6756443926378,18.9858983745402,22.5055122323694,23.9014301217902,18.7321244545404,21.3015909453174,18.8163167962652,18.6554087488333,20.4824446143923,24.7227133247495,18.7894081614687,22.4850232011391,23.735322052048,18.599573290749,21.4773746261071,18.7816244629636
22062,P49090,NA,P49090,NA,ASNS2_YEAST Asparagine synthetase [glutamine-hydrolyzing] 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ASN2 PE=1 SV=2,388683,true,2,1,0,0,0,-1,9,2,9,2,613,164,7,6,8,6,8,7,8,5,8,8,7,7,5,9,7,7,7,6,8,8,7,7,5,7,7,7,6,18,25,17,26,27,27,20,17,26,30,23,24,10,34,17,20,26,17,27,29,30,25,8,19,20,14,24,13513004,11347902,14430532,13053658,12883379,12583862,13013470,13625135,13782858,11398230,10097259,13006996,15786740,12456326,15042682,11737687,12923224,14730976,11595100,14194365,12977660,12129278,14183919,14034972,13265850,14284557,12665230,23.687845091958,23.4359222609371,23.7826211518171,23.6379508111566,23.6190076914534,23.4423064738226,23.2674603766151,23.6327844705161,23.9122099461501,23.5850714189551,23.6335023675659,23.6997671886233,23.7163717391118,23.5703752716432,23.842558476117,23.4846448066975,23.623462693112,23.8123496834321,23.7425228498645,23.6612137824089,23.7679529595818,23.5943699407761,23.4670119265311,23.7588149742219,23.6295269388635,23.5319903402412,23.7577528667965
22135,P05030,NA,P05030,P19657,PMA1_YEAST Plasma membrane ATPase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PMA1 PE=1 SV=2,382.86,true,2,1,1,0,0,-1,7,7,7,7,125,125,4,1,4,3,2,3,1,3,2,2,2,1,2,1,3,2,1,3,5,NA,2,2,1,2,1,4,1,6,1,10,3,2,6,1,8,4,3,3,1,8,1,6,6,1,7,10,0,5,2,3,4,1,12,1,12367231,10917034,14478009,12401660,11928300,12091228,12443205,14349250,12417552,10948155,11826603,11651088,10626549,11471242,15384754,11710423,12277887,11845969,11432180,13324883,11850704,12026807,12310997,12482069,11745685,14766564,12476686,23.5600191839477,23.3800776143599,23.7873598824253,23.5640299068785,23.5078851115758,23.3841844293238,23.4955324066273,23.4739613468948,23.3411698180958,23.5274574381239,23.5688547929335,23.7744719969622,23.5658774524592,23.4515182656992,23.8749980395816,23.4812898535417,23.5495589613268,23.4978928800388,23.5733537561551,23.4856275169644,23.8158308317601,23.5727314472679,23.4465972012113,23.6676195295742,23.4984694302667,23.5197503360933,23.5534442667091
22490,Q05506,NA,Q05506,NA,"SYRC_YEAST Arginine--tRNA ligase, cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YDR341C PE=1 SV=1",380103,true,2,1,0,0,0,-1,10,10,10,10,252,252,4,6,5,3,5,3,6,6,7,8,3,7,3,7,3,4,6,5,5,4,6,7,3,5,5,6,3,6,11,13,4,9,4,10,12,10,13,4,14,10,13,8,5,17,14,8,8,13,11,4,8,8,9,6,9138181,9175816,11163808,9617926,8934384,9196953,9582975,10737348,9540452,8656252,8431942,9629424,8977866,8953782,11594133,8551098,9505566,8598320,9245460,10023997,9438038,9098527,8765828,9536734,9098208,10753573,9511190,23.1234755876219,23.1294050310191,23.412325881848,23.1972943955332,23.0909368323591,23.0453110687036,23.0074335126038,23.1990180727723,23.0979411326551,23.1327245370264,23.1920421742895,23.3561343726464,23.1856261880404,23.0940657623314,23.4668916046468,23.0276782498431,23.1803411026769,23.0356233728092,23.1850638472182,23.1171509867124,23.3583127559261,23.181194425625,23.1403136708043,23.2569545522116,23.1700555494767,23.1172015693821,23.0634589404088
22122,P38972,NA,P38972,NA,PUR4_YEAST Phosphoribosylformylglycinamidine synthase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ADE6 PE=1 SV=2,377565,true,2,1,0,0,0,-1,8,8,8,8,196,196,3,2,1,3,2,4,3,1,2,2,5,3,4,2,3,3,3,4,2,3,4,3,4,4,3,2,3,9,8,4,9,5,9,4,3,6,9,12,11,4,5,8,9,8,5,6,6,10,10,8,8,5,5,10,4041351.25,3811614.5,4465763.5,3977468.25,3670579.75,4179162.75,3695737,4259290,3999437.5,3827241.75,4176323.75,3807737.75,4071502,4093932.5,4159080,3580298.5,3694459.5,4035250.25,3836131.5,4087457.75,4076472.75,3483382,4110856,4392468.5,4072295,4393948,3784304,21.9464063166908,21.8619707843061,22.0904754195863,21.9234189836642,21.8075765169686,21.8678736018986,21.9938021237644,21.860502688778,21.9571296803283,21.9947825122501,21.8174306631192,22.0221815305621,21.9313656760678,21.9650558849932,21.9878330048478,21.7716484435503,21.8169318826245,21.9442267157489,22.0666005095005,21.9574106443973,22.0670863656702,21.8515965569645,21.8712207451406,21.9627723875972,21.958889940389,21.7320572619692,21.9710074056569
21745,P39708,NA,P39708,NA,DHE5_YEAST NADP-specific glutamate dehydrogenase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GDH3 PE=3 SV=1,376147,true,2,1,0,0,0,-1,7,1,7,1,901,14,7,6,6,7,7,6,7,7,7,5,6,7,6,6,5,6,7,5,6,6,7,7,5,7,7,5,6,33,37,25,33,33,33,44,41,32,39,42,43,11,34,40,32,47,14,28,33,30,36,15,29,39,33,45,46261644,40905952,50980092,47434708,44143976,41789552,44622704,47858976,45049612,40302256,38931652,43374928,57612892,41270000,53835528,40919172,44534396,54643108,40985144,45529348,44231624,42598128,54684440,48655300,42506640,51254928,47604548,25.463313200149,25.2858074412694,25.603430641099,25.4994397304188,25.3957132416576,25.2643572629875,25.2144402285638,25.3703580271098,25.7798883429511,25.3166389567115,25.4112746033694,25.5122861932332,25.4250113447656,25.2985901025565,25.6820552376037,25.2862736166364,25.4084166917654,25.7035362080274,25.5360936299013,25.34118488774,25.6111873860856,25.5045960752155,25.2885977309803,25.4402934636982,25.3985748771407,25.3442866959664,25.7046270488148
22438,P14540,NA,P14540,NA,ALF_YEAST Fructose-bisphosphate aldolase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FBA1 PE=1 SV=3,373449,true,2,1,0,0,0,-1,7,7,7,7,228,228,2,3,3,3,3,3,2,2,3,3,4,3,2,3,3,3,3,3,3,4,4,3,3,2,3,4,3,4,13,8,9,10,4,11,5,9,9,10,19,4,9,9,6,13,4,7,9,7,13,4,4,13,8,7,103079648,81283512,105715112,97487928,84155576,96953824,89304232,112572672,96448704,81075816,91318432,86710992,98009456,81581720,109004192,86964696,88201200,102831392,78851088,98618896,85452344,85100992,102139336,101495744,83382776,107504600,100192072,26.6191842748518,26.2764594018965,26.6556063841552,26.5387202441731,26.326555529362,26.2727683031915,26.4444027519252,26.3697115538376,26.5464176120739,26.530794465659,26.4122252084354,26.7462814021903,26.5232585168422,26.2817425882249,26.6998083772325,26.3739265106599,26.3942949483648,26.6157055116577,26.5968439915455,26.3132460677175,26.6798231515202,26.5781931145503,26.232627325903,26.5553607667338,26.3486167304932,26.3426726133395,26.6059633444424
21814,Q04409,NA,Q04409,NA,EMI2_YEAST Putative glucokinase-2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EMI2 PE=1 SV=1,366.52,true,2,1,0,0,0,-1,9,9,9,9,216,216,4,5,5,4,5,4,5,5,2,5,5,6,3,5,4,5,6,4,4,6,5,4,5,6,5,3,4,7,11,7,7,11,5,10,9,3,9,7,12,4,10,6,7,13,8,7,10,9,8,6,8,10,4,8,7159404.5,7956815,7377815,9286560,8532941,8890739,9266033,6915046,8766396,7261375.5,8324548,8121284.5,6479628.5,7180627,9978501,8373288.5,7864904.5,7173858.5,7917693,9050361,8331450.5,8660160,7177648.5,7713551.5,8197904.5,7550460,9530564,22.7714081623129,22.9237596253147,22.8147621829803,23.1467128505371,23.0246116420321,22.7918114287112,22.9889405092724,22.9532764981166,22.6274796700002,23.083871910463,23.1435203897109,22.7213074177717,23.0635524197966,22.7756783925225,23.250391675238,22.9973629030781,22.9069978170741,22.7743178586172,22.878963833059,22.9668237529808,22.8481331103848,23.1841301618357,22.9166486988336,23.1095439087601,22.9901362590307,23.0459622489037,22.7750798433108
22274,P63165ups,NA,P63165ups,NA,"SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)",361845,true,2,1,0,0,0,-1,7,7,9,9,153,153,NA,NA,7,NA,3,NA,NA,8,NA,6,NA,1,NA,3,5,NA,1,NA,4,6,NA,1,NA,NA,NA,8,NA,0,0,27,0,5,0,0,21,0,19,0,2,0,5,14,0,3,0,8,16,0,4,0,0,0,29,0,2007098.62,2566977.5,17165374,1222285.75,5145408.5,1986904.12,1968394,18297154,2062771.62,7927508,956563.81,2820181.5,1561096.38,5026269,10591275,1797136.25,2790818,1637213.5,4961684,8972356,1587513.38,2558928,1229558.38,1723483,3456975.5,21639496,1507172.38,20.9366800754564,21.2916392198224,24.0329979553586,20.221150171924,22.2948541882373,22.9184359975416,19.8675016848273,21.4273565832687,20.5741281794495,20.9220908249324,20.9085875933315,24.125115928601,20.9761526712407,22.2610564539492,23.336372938665,20.7772683603355,21.4122566130908,20.6428110373226,20.7168956377209,21.7210789484079,24.3671635623241,20.5234130012226,22.2423984250402,23.0970554333111,20.5983373206914,21.2871081244763,20.2297088057116
21784,P23248,NA,P23248,NA,RS3A2_YEAST 40S ribosomal protein S1-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS1B PE=1 SV=3,360274,true,2,1,0,0,0,-1,10,3,10,3,567,11,5,6,4,7,6,5,4,4,7,5,6,4,8,5,7,5,5,5,4,6,5,6,5,5,6,4,5,21,21,12,26,16,18,12,12,23,19,17,17,17,15,20,21,18,9,18,17,20,22,8,12,16,15,18,20606936,19422208,27098574,22390402,20572016,19786526,18324676,25739956,21360626,19917922,19301884,18758108,28603530,20534040,26010722,19323932,20475454,24539148,18740970,23649538,20146052,19072398,22838862,21887198,19608418,26654580,21035728,24.2966266738815,24.211203886059,24.6917135992867,24.4163770949568,24.2941798450791,24.2475638057604,24.2022383357879,24.1610109847797,24.7696898671324,24.2380149990564,24.1272843543946,24.6175062516227,24.3484505918485,24.2915141647492,24.6326031100654,24.2038853453277,24.2873921051517,24.5485818236641,24.3835839366724,24.224969808328,24.6678801137279,24.3263384116653,24.1596922905263,24.4953086646211,24.2639938072784,24.1849829113866,24.4449874310306
22475,P06105,NA,P06105,NA,SC160_YEAST Protein SCP160 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SCP160 PE=1 SV=3,358901,true,2,1,0,0,0,-1,12,12,12,12,131,131,4,5,4,3,3,4,3,4,3,3,4,5,2,5,3,2,4,4,3,2,3,4,5,6,3,3,3,7,5,4,3,5,7,5,4,4,3,5,6,3,7,6,2,7,6,4,2,3,5,7,10,4,4,3,6774602,5891783.5,8039393.5,6721819,6819051.5,6379328,6670107.5,8100983.5,6701851.5,5988715,5932784,6375926.5,7589699.5,5852121,7974658.5,6343685.5,6245618,6622174.5,6397975,7522912,6602932,6191161.5,6880167.5,6953560.5,6794688,7767886,6857656.5,22.691704761622,22.4902729872718,22.9386552364564,22.6804202647047,22.701139650009,22.513815046127,22.5002778276317,22.6042035677403,22.8556113352756,22.6049730274634,22.6692785823783,22.9496656383633,22.6761282889034,22.4805281686528,22.9269913087778,22.5968898178507,22.5744129019937,22.6588735968165,22.729320453688,22.6959758758449,22.8890905975219,22.7092842108159,22.6091839244776,22.8428597837217,22.6546753578209,22.561778662624,22.7140122575768
21820,P41338,NA,P41338,NA,THIL_YEAST Acetyl-CoA acetyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ERG10 PE=1 SV=3,357946,true,2,1,0,0,0,-1,7,7,7,7,258,258,4,5,4,4,6,4,5,4,4,3,4,5,4,4,5,3,5,4,4,5,5,5,2,4,4,3,4,9,10,12,10,11,7,9,9,8,7,5,16,5,11,14,8,17,4,12,15,11,9,4,8,9,9,9,8586218,8462683,11026084,8497186,8671014,8769941,9022430,10493648,8964825,7884620,8044063.5,8818232,11054556,8782262,11762229,8006637,8516128,9959487,8804467,10295418,8925789,8375876,9516159,8896169,9120448,11831958,9368485,23.0335913719173,23.0126836956884,23.3944171616766,23.0185537145745,23.0477692833286,22.9106097951927,22.9394930396762,23.0720580028265,23.3981377454976,23.0641357062594,23.1050846144243,23.3230129662068,23.0958439902208,23.066161144151,23.4876581480699,22.9327649689845,23.0217662034236,23.2476400022183,23.0847527644389,23.1206732612037,23.4961855006236,23.1593843344228,23.0698042389421,23.2954990696343,23.0895482719198,22.9978086534853,23.1819479464461
