"","protein_set_id","accession","gene_name","samesets_accessions","subsets_accessions","description","protein_set_score","is_validated","selection_level","X.sameset_protein_matches","X.subset_protein_matches","coverage","MW","X.observable_peptides","X.sequences","X.specific_sequences","X.peptides","X.specific_peptides","X.peptide_matches","X.specific_peptide_matches","peptides_count_UPS1_125amol_R2","peptides_count_UPS1_2500amol_R2","peptides_count_UPS1_50000amol_R2","peptides_count_UPS1_500amol_R2","peptides_count_UPS1_12500amol_R1","peptides_count_UPS1_125amol_R3","peptides_count_UPS1_2500amol_R3","peptides_count_UPS1_50000amol_R3","peptides_count_UPS1_500amol_R3","peptides_count_UPS1_25000amol_R1","peptides_count_UPS1_250amol_R1","peptides_count_UPS1_5000amol_R1","peptides_count_UPS1_50amol_R1","peptides_count_UPS1_12500amol_R2","peptides_count_UPS1_25000amol_R2","peptides_count_UPS1_250amol_R2","peptides_count_UPS1_5000amol_R2","peptides_count_UPS1_50amol_R2","peptides_count_UPS1_12500amol_R3","peptides_count_UPS1_25000amol_R3","peptides_count_UPS1_250amol_R3","peptides_count_UPS1_5000amol_R3","peptides_count_UPS1_50amol_R3","peptides_count_UPS1_125amol_R1","peptides_count_UPS1_2500amol_R1","peptides_count_UPS1_50000amol_R1","peptides_count_UPS1_500amol_R1","psm_count_UPS1_125amol_R2","psm_count_UPS1_2500amol_R2","psm_count_UPS1_50000amol_R2","psm_count_UPS1_500amol_R2","psm_count_UPS1_12500amol_R1","psm_count_UPS1_125amol_R3","psm_count_UPS1_2500amol_R3","psm_count_UPS1_50000amol_R3","psm_count_UPS1_500amol_R3","psm_count_UPS1_25000amol_R1","psm_count_UPS1_250amol_R1","psm_count_UPS1_5000amol_R1","psm_count_UPS1_50amol_R1","psm_count_UPS1_12500amol_R2","psm_count_UPS1_25000amol_R2","psm_count_UPS1_250amol_R2","psm_count_UPS1_5000amol_R2","psm_count_UPS1_50amol_R2","psm_count_UPS1_12500amol_R3","psm_count_UPS1_25000amol_R3","psm_count_UPS1_250amol_R3","psm_count_UPS1_5000amol_R3","psm_count_UPS1_50amol_R3","psm_count_UPS1_125amol_R1","psm_count_UPS1_2500amol_R1","psm_count_UPS1_50000amol_R1","psm_count_UPS1_500amol_R1","raw_abundance_UPS1_125amol_R2","raw_abundance_UPS1_2500amol_R2","raw_abundance_UPS1_50000amol_R2","raw_abundance_UPS1_500amol_R2","raw_abundance_UPS1_12500amol_R1","raw_abundance_UPS1_125amol_R3","raw_abundance_UPS1_2500amol_R3","raw_abundance_UPS1_50000amol_R3","raw_abundance_UPS1_500amol_R3","raw_abundance_UPS1_25000amol_R1","raw_abundance_UPS1_250amol_R1","raw_abundance_UPS1_5000amol_R1","raw_abundance_UPS1_50amol_R1","raw_abundance_UPS1_12500amol_R2","raw_abundance_UPS1_25000amol_R2","raw_abundance_UPS1_250amol_R2","raw_abundance_UPS1_5000amol_R2","raw_abundance_UPS1_50amol_R2","raw_abundance_UPS1_12500amol_R3","raw_abundance_UPS1_25000amol_R3","raw_abundance_UPS1_250amol_R3","raw_abundance_UPS1_5000amol_R3","raw_abundance_UPS1_50amol_R3","raw_abundance_UPS1_125amol_R1","raw_abundance_UPS1_2500amol_R1","raw_abundance_UPS1_50000amol_R1","raw_abundance_UPS1_500amol_R1","X125amol.1","X2500amol.1","X50000amol.1","X500amol.1","X12500amol.1","X25000amol.1","X250amol.1","X5000amol.1","X50amol.1","X125amol.2","X2500amol.2","X50000amol.2","X500amol.2","X12500amol.2","X25000amol.2","X250amol.2","X5000amol.2","X50amol.2","X125amol.3","X2500amol.3","X50000amol.3","X500amol.3","X12500amol.3","X25000amol.3","DDGDG","X5000amol.3","X50amol.3","log-ratios X125amol. vs X2500amol.","log-ratios X50000amol. vs X2500amol.","log-ratios X500amol. vs X2500amol.","log-ratios X12500amol. vs X2500amol.","log-ratios X25000amol. vs X2500amol.","log-ratios C7 vs X2500amol.","log-ratios X5000amol. vs X2500amol.","log-ratios X50amol. vs X2500amol.","FDR PolySTest X125amol. vs X2500amol.","FDR PolySTest X50000amol. vs X2500amol.","FDR PolySTest X500amol. vs X2500amol.","FDR PolySTest X12500amol. vs X2500amol.","FDR PolySTest X25000amol. vs X2500amol.","FDR PolySTest C7 vs X2500amol.","FDR PolySTest X5000amol. vs X2500amol.","FDR PolySTest X50amol. vs X2500amol.","FDR limma X125amol. vs X2500amol.","FDR limma X50000amol. vs X2500amol.","FDR limma X500amol. vs X2500amol.","FDR limma X12500amol. vs X2500amol.","FDR limma X25000amol. vs X2500amol.","FDR limma C7 vs X2500amol.","FDR limma X5000amol. vs X2500amol.","FDR limma X50amol. vs X2500amol.","FDR Miss test X125amol. vs X2500amol.","FDR Miss test X50000amol. vs X2500amol.","FDR Miss test X500amol. vs X2500amol.","FDR Miss test X12500amol. vs X2500amol.","FDR Miss test X25000amol. vs X2500amol.","FDR Miss test C7 vs X2500amol.","FDR Miss test X5000amol. vs X2500amol.","FDR Miss test X50amol. vs X2500amol.","FDR rank products X125amol. vs X2500amol.","FDR rank products X50000amol. vs X2500amol.","FDR rank products X500amol. vs X2500amol.","FDR rank products X12500amol. vs X2500amol.","FDR rank products X25000amol. vs X2500amol.","FDR rank products C7 vs X2500amol.","FDR rank products X5000amol. vs X2500amol.","FDR rank products X50amol. vs X2500amol.","FDR permutation test X125amol. vs X2500amol.","FDR permutation test X50000amol. vs X2500amol.","FDR permutation test X500amol. vs X2500amol.","FDR permutation test X12500amol. vs X2500amol.","FDR permutation test X25000amol. vs X2500amol.","FDR permutation test C7 vs X2500amol.","FDR permutation test X5000amol. vs X2500amol.","FDR permutation test X50amol. vs X2500amol.","FDR t-test X125amol. vs X2500amol.","FDR t-test X50000amol. vs X2500amol.","FDR t-test X500amol. vs X2500amol.","FDR t-test X12500amol. vs X2500amol.","FDR t-test X25000amol. vs X2500amol.","FDR t-test C7 vs X2500amol.","FDR t-test X5000amol. vs X2500amol.","FDR t-test X50amol. vs X2500amol."
"feature 417","21924","P46990",NA,"P46990",NA,"RL17B_YEAST 60S ribosomal protein L17-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL17B PE=1 SV=2","122873","true","2","1","0","0","0","-1","2","1","2","1","194","174","2","2","2","1","1","2","1","2","1","1","2","1","1","1","1","2","1","2","2","2","2","1","1","2","1","1","2","6","7","6","6","6","6","8","11","7","9","9","6","2","6","4","9","10","2","10","8","10","6","1","9","5","5","10","1193054.12","815414.19","1491645.25","1009495.44","847286.81","999616.25","804666.5","1489286.75","1105460","836334.88","892673.38","779135.44","1670749.38","814363","1643431.62","879818.81","844649.12","1639700.38","865249.12","1090147.5","881152.62","924515","1304391.62","1178885.5","742792.88","1238015.75","1006880.44",20.1862280581953,19.6371735375479,20.5084730372767,19.9452029631989,19.6924908847544,19.6737212073847,19.7677728790669,19.5715146135478,20.6720639081403,19.9310148288465,19.6180314458776,20.5061901291366,20.0762153928992,19.6353124895229,20.6482799992506,19.7468469199718,19.6879926229729,20.6450007867414,20.1689921717776,19.502600460903,20.239598237917,19.9414609529076,19.722756043538,20.0560919181996,19.7490323971552,19.8183372015839,20.3149456470294,0.509476538163633,0.832151986667267,0.401691288225733,0.0975846578289321,0.540095893502132,0.168615583955134,0.106679664592034,0.958068299194199,0.070118963831295,0.000123765566695474,0.180605498913577,0.146676852559205,0.0383590697560921,0.630955482143004,1,0.000159462445370494,0.0206078983739024,3.09413916738686e-05,0.0602018329711924,0.996990670695276,0.00958976743902301,0.630955482143004,0.998426327722986,3.98656113426234e-05,0.346179844187038,0.158442403693836,0.343944836910681,1,1,0.553747883749874,1,0.253982263497312,0.0350594819156475,0.0752999513728947,0.0820662722713484,0.817557697252426,0.297601399687682,0.27466396616932,0.928545812590447,0.00722304230419116,0.18064041221936,0.24777823802214,0.265687203588703,0.0366692131398014,0.846515553412105,0.35663668180372,0.275685479568975,0.0218448218448218,0.0462755676303599,0.00251706986983061,0.0334985599624392,0.469272060354217,0.306878826758086,0.182998343065597,0.702955495076875,0.0190425404524392
"feature 418","21771","P09064",NA,"P09064",NA,"IF2B_YEAST Eukaryotic translation initiation factor 2 subunit beta OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SUI3 PE=1 SV=2","122.84","true","2","1","0","0","0","-1","2","2","2","2","39","39","1",NA,"1","1",NA,"2",NA,"1","1","1","1",NA,"1",NA,NA,"1",NA,"1","1",NA,"1",NA,"2","1",NA,"1","1","3","0","4","3","0","3","0","3","1","1","1","0","1","0","0","1","0","2","2","0","4","0","2","3","0","4","1","2049084","1707282.25","1855338.38","2024723.75","1815643.62","1951912.75","2039639.25","1520479.62","1949110.5","1642884.5","1813993.75","1907870.75","1701961","1639656.88","2150846.25","1748989.62","1934334.62","1679263.75","1313417.12","1890293","1838751","1908307.75","1762232.75","2021642","1712305","2095827.5","2193847.75",20.9665476966208,20.7032701555246,20.8232509015221,20.9492936517944,20.7920496232115,20.6477996271323,20.7907380544852,20.8635320076225,20.6987665477398,20.8964571355674,20.9598825753154,20.5360950484209,20.8943844522663,20.644962512635,21.036472968892,20.7380902964231,20.883405957136,20.6793974112331,20.9470961112968,20.7075082703601,20.9990885480622,21.0650319774985,20.3248937348985,20.8501784423339,20.8102946954105,20.8638624207494,20.7489730526602,0.146479980761633,-0.00407550106496638,0.179349693453033,-0.202918376818367,0.0545966790526992,-0.0105126516271004,0.0800464614359318,-0.0811746631889996,0.900178536824746,0.142481174739239,0.357817122430288,1,0.969987454616445,1,1,0.587037701230875,0.236509917616884,0.143726259746203,0.178908561215144,0.827959555390487,0.260061739922476,0.827317739139725,0.998426327722986,0.255440218663418,1,1,1,1,1,1,1,1,0.675133902618559,0.250527944029676,0.704493457473512,0.908096769738897,0.727490590962334,0.848954462527818,0.928545812590447,0.39135846748725,0.563328469087631,0.0356202936848098,0.0919080919080919,0.262080262080262,0.572446661618636,0.25955515873772,0.308083028083028,0.285208022151929,0.139663868706627,0.142795823590288,0.114177624144735,0.548932332971929,0.384994047214,0.562227515816471,0.702955495076875,0.160587058302033
"feature 419","21728","P38845",NA,"P38845",NA,"CRP1_YEAST Cruciform DNA-recognizing protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CRP1 PE=1 SV=1","122802","true","2","1","0","0","0","-1","3","3","3","3","48","48","1","1","1","1","1","1","1","1","2",NA,"1","1","1","1",NA,"2","1","1","1","1","1","1","1","1","1",NA,"1","3","3","1","2","3","2","1","4","3","0","2","1","1","2","0","2","3","2","1","2","3","3","1","2","3","0","2","981626.81","1343704.25","1293196.75","2188400.25","2031789.12","1956924.62","2077034","2668026","1983317.5","1864995","1830987.75","2022201.5","1026003.94","2061163","461133.28","1911815","1233073.38","1113283.5","1962432.25","1282837","1214351.5","2016063.75","1198578.88","2073989.75","1340814.38","2616962.5","1631242.5",19.9048151265813,20.3577842044566,20.3025103561934,21.0614451949689,20.9543192414549,20.8307403319844,20.8041907083167,20.9474953294567,19.9686048404324,20.9001567542891,20.9860934018909,21.3473412950252,20.9194842196643,20.9750271692974,18.8148242632801,20.8665114945803,20.2338272261712,20.0863895941359,20.9839773334557,20.3546780962093,21.3194618206296,20.6375398379108,20.9042114173278,20.2909064394938,20.2117546465252,20.9431098283776,20.1928934270305,0.0301311705897665,0.423585923097132,0.306637849995733,0.3783340418411,-0.587361555932834,0.0613003822884662,0.141958893816233,-0.483555946986002,1,0.198314082367969,0.892951978439056,0.804163345679591,0.375511305559696,1,1,0.190291295107159,0.511960920386164,0.0495785205919922,0.346487890263924,0.996990670695276,0.0938778263899239,0.816499622624071,0.998426327722986,0.143234369814835,1,0.863496631705966,1,1,1,1,1,0.270768483444398,1,1,0.801690786331163,0.633596241497455,0.86792942881078,1,1,0.0503345093724053,0.995004995004995,0.960316175906919,0.297650659479685,0.201040836419898,0.534965034965035,0.708172561383571,0.799200799200799,0.0951456475535796,0.342804609094635,0.0593760179196148,0.164675186943852,0.532586927557438,0.310823130091405,0.550157922980312,0.743727554112262,0.0709592678225675
"feature 420","22408","P32463",NA,"P32463",NA,"ACPM_YEAST Acyl carrier protein, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ACP1 PE=1 SV=1","122769","true","2","1","0","0","0","-1","3","3","4","4","68","68","1","1","1","2","1","2","1","1","1","1","1","1","3","1","1","1","1","1","1","1","2","1","2","1","1","1","1","4","2","2","2","1","4","2","3","1","2","5","2","7","2","2","2","3","6","4","4","4","2","7","4","4","1","3","2348069.25","1891569.62","2650306.5","2768956.5","2148460.5","2274704","2535759.5","2664132.25","2746266","1874337.12","1936481","2466977","2610526","2191467.25","2907484","2314777.75","2150637.25","2487740.5","2159029","2597619","2278516.5","2269102","2715399.25","2474087.25","2103650.5","2783323","2434603",21.1630435268174,20.8511524456746,21.3377277820039,21.4009109586277,21.0348718223597,20.8379490301179,20.8850059155961,21.2343128345607,21.3159090968605,21.1172473935298,21.2739864912169,21.3452342702331,21.3890399392721,21.0634656882435,21.4713398218364,21.1424422512049,21.0363327738808,21.2464045729243,21.2384649479419,21.0044636048479,21.4083769100664,21.2152551068775,21.0419511910427,21.3087584115345,21.119663387277,21.1136900313916,21.3727329049774,0.129717775516568,0.320578806854667,0.291867821012634,0.00356205330216736,0.162814907249801,0.00583633744620116,0.0849110326979007,0.268481344340934,1,0.0161085641336796,0.281435940032492,1,0.443949818226618,1,1,0.149413569475165,0.279844392817055,0.0040271410334199,0.0703589850081231,0.996990670695276,0.110987454556655,0.830653410181741,0.998426327722986,0.0373533923687912,1,0.190265916973273,1,1,1,1,1,1,0.773197880765786,0.914097459126191,0.597955606369745,1,0.937811537401628,0.916058790603859,0.929258711509951,0.495475428145244,0.77970845722325,0.178597055118794,0.218422164632434,0.576911460632391,0.748293208767517,0.848665978373091,0.870729857513998,0.340948186252054,0.201398798674941,0.0233673899315886,0.102111280575588,0.712244057398385,0.331640159901161,0.578073712510604,0.729802180438292,0.0755038561713154
"feature 421","21664","P32563",NA,"P32563",NA,"VPH1_YEAST V-type proton ATPase subunit a, vacuolar isoform OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VPH1 PE=1 SV=3","121003","true","2","1","0","0","0","-1","4","4","4","4","32","32","2","1","2","2",NA,"1","1","2",NA,"1","2","1",NA,NA,NA,"1","2","2",NA,"1",NA,"1","1",NA,"1","1","1","2","2","2","2","0","2","1","3","0","1","3","2","0","0","0","1","2","3","0","2","0","2","1","0","1","1","1","4500984.5","2684726","2803794.5","3995699.75","2571785","3641761","2737397.5","2485740.5","4419362","2446564.75","3426488.5","2832782.75","5366096.5","2610567.5","3242334","3515511.5","2632556.5","5640836","2399132","2497958.75","3541952","2634770","5513640","5024551.5","2717618.5","2731511","3839170",22.1018091658602,21.356343425277,21.4189491823334,21.9300167476846,21.2943386084135,21.2223260345058,21.7082994143503,21.4337885330184,22.3554415685405,21.7962048141461,21.3843735143082,21.2452442627764,22.0754066796937,21.31593203146,21.6286012830433,21.7453031831814,21.3280330640681,22.4274775623871,22.2605633939534,21.3739115137341,21.3812678022131,21.8723630140432,21.1940811060745,21.2523182225463,21.7561132303606,21.3292455978501,22.3945736424086,0.681316306880133,-0.0230557353321347,0.587719329367399,-0.103425569123767,-0.00379430440796708,0.365029124857666,-0.00785375279423306,1.02095477333897,9.69698697461499e-05,0.0338029317621154,0.000738703177008084,0.0898560898560899,0.246568246568247,0.0581563504611167,0.407397480568212,2.75144617573586e-07,2.42424674365375e-05,0.124672565091825,0.000184675794252021,0.996990670695276,0.348252315211185,0.0290781752305583,0.998426327722986,6.87861543933966e-08,0.36550394604554,1,0.363107198858356,0.885427888423298,1,0.553747883749874,1,0.268721219141535,0.0132790933302171,0.0633358816523126,0.011206983298057,0.835289144055217,0.474547874250035,0.0295382224277908,0.928545812590447,0.00628317730457156,0.029185100613672,0.00845073294052886,0.0318143395066472,0.0224640224640225,0.0616420616420616,0.0357034270077748,0.101849370142053,0.0157534772919388,0.0653302453715475,0.107195824542436,0.042433389113802,0.430845528753737,0.458873440722228,0.0228174518057513,0.787477049388212,0.00388024131877386
"feature 422","22259","P07267",NA,"P07267",NA,"CARP_YEAST Saccharopepsin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PEP4 PE=1 SV=1","120453","true","2","1","0","0","0","-1","4","4","4","4","88","88","1","2","2","1","2","1","2","2","1","2","2","2","3","2","2","1","2","2","2","2","2","2","1","2","2","2","1","3","5","3","5","3","3","7","3","3","5","5","3","4","4","3","3","3","8","2","3","2","5","3","3","6","5","3","3159544.75","3480293.25","3948745","3190687.75","3689027.5","3129350.5","3528768.75","4244612.5","3369769.75","3574920","2724062.5","3509427.5","4907322","3756027.25","4386014.5","2751315","3637489.25","4193235.5","3642528","3862138.5","3012815.5","3709675.75","3238490.5","3853987.75","3634668","4646724.5","3331392",21.5912852687923,21.7307774422074,21.9129627745208,21.6054359985091,21.8148091130237,21.7694795267691,21.3773283737776,21.742804269291,22.2265045080549,21.5774318246728,21.7507334587335,22.0172014223143,21.6842185874727,21.8407760991149,22.0644791508394,21.39168989361,21.794511553704,21.9996324262534,21.8779205553215,21.7933921599812,22.1477826806531,21.6676936931298,21.7965086316087,21.8809684709717,21.5226808966259,21.8228616606688,21.6268900813159,-0.0760884707118332,0.267681272188701,-0.105851593936833,0.0590635942750666,0.146674695886033,-0.327734632302866,0.0284248075805671,0.1927079849007,0.849756828959602,0.0239775798974038,0.363107198858356,0.882946561635086,0.456261640161608,0.172310821083392,0.540400775694893,0.303215348821244,0.371368105544042,0.00599439497435095,0.30010536335873,0.996990670695276,0.114065410040402,0.0762744152752047,0.998426327722986,0.075803837205311,1,0.190265916973273,0.363107198858356,1,1,0.553747883749874,1,1,0.514278487438492,0.781191813501221,0.259549623957216,0.893767303543019,0.86792942881078,0.114873880722262,0.928545812590447,0.818537417472951,0.566504552639735,0.131894031894032,0.102595079339265,0.220736640408772,0.691914826746287,0.0942336352172418,0.135100193923723,0.406736121021835,0.23622701420199,0.0121856242934005,0.0513334172786276,0.370868669355517,0.306878826758086,0.122300086591266,0.702955495076875,0.146687185415243
"feature 423","22029","P17555",NA,"P17555",NA,"CAP_YEAST Adenylyl cyclase-associated protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SRV2 PE=1 SV=1","118972","true","2","1","0","0","0","-1","3","3","3","3","39","39","2",NA,"1","2",NA,"1",NA,"1","1",NA,"2","1",NA,NA,NA,"1","1","3",NA,NA,"2","1","2","2",NA,NA,"2","7","0","2","3","0","1","0","3","1","0","3","1","0","0","0","1","1","5","0","0","3","1","3","6","0","0","3","2050020","2043035.88","2434048","2122128","2158341.25","2009846.5","2179464.25","2515501","2053455.25","1905992.25","1983255.62","2073113.12","2030131","1886287.25","2727798","1865034.62","1998141.75","2101813.25","1989536.5","2354639","2099141.5","1998668","2200848","2038149","1932079.38","2486903","2132852.75",20.9672065540598,20.9622831103721,21.2149261879424,21.0170802469698,21.0414915531311,20.8621108224077,20.9194392065174,20.9833674089796,20.9531413937556,20.9386538905566,21.0555421085193,21.2624143324697,20.9696220769983,20.8471179603927,21.3793053826055,20.830770980308,20.9302275021883,21.0032030581923,20.9588280936952,20.8817229382286,21.2459188066144,21.024352936232,20.9240009362553,21.1670744602315,21.0013679891547,20.9306074143268,21.0696280792885,-0.0116198729361325,0.274570389968834,0.0371690343600335,-0.0289792357802992,0.169647502708235,-0.0493233270466327,-0.0184486105417664,0.0421414580388012,1,0.0064337695690619,1,1,0.231592897643359,1,1,1,0.503236808157783,0.00160844239226548,0.447678181514331,0.996990670695276,0.0578982244108397,0.751222508033523,0.998426327722986,0.309745754125947,1,0.190265916973273,1,1,1,1,1,1,0.557905039346344,0.74176991976485,0.674533548429082,0.916687083675863,0.868614903943329,0.829535710241453,0.928545812590447,0.652887401756136,0.951426669809981,0.0397355170082443,0.530730836930051,0.692424580100087,0.81150141249479,0.477280058493366,0.887141147395744,0.941186473101367,0.317696071176521,0.00741155360420302,0.248992650056302,0.666036975971712,0.306878826758086,0.443163903842871,0.767650705261012,0.182287184995458
"feature 424","22083","P38555",NA,"P38555; P51996",NA,"YPT31_YEAST GTP-binding protein YPT31/YPT8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YPT31 PE=1 SV=3","118894","true","2","2","0","0","0","-1","2","2","2","2","118","118","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","2","1","3","5","6","7","2","5","4","1","3","5","3","7","5","7","3","4","2","4","4","3","6","5","3","4","5","6","6","1379907.5","1473353.75","1687240.12","1474778.75","1225606","1276368.25","1325750","1495379.88","1337580.25","1236435.25","1196712.75","1397159.75","1406774","1578094","1784965.12","1155997","1384342.5","1399875.12","1333286.75","1610798.12","1272560.25","1307470.25","1440619.75","1164189.75","1403541.88","1617835.5","1386840",20.3961401307016,20.4906724301788,20.6862338750668,20.4920671033106,20.2250638344845,20.2377552595576,20.190645469406,20.4140655559673,20.4239591457537,20.2836131960772,20.3383773178028,20.5120805964726,20.3511940199437,20.5897517121247,20.767464452153,20.1407062231396,20.4007694934556,20.4168667023569,20.1508947900047,20.4206406821001,20.6256334926673,20.4033699225794,20.3465556635645,20.6193442629185,20.2793025323587,20.3183466892834,20.4582581573128,-0.1396807710994,0.191419178041668,-0.00101979474933245,-0.0294397399693326,0.124957848182466,-0.213012068392467,-0.038836230458467,0.0164645251139,0.577557711833358,0.0680736650982346,1,1,0.536683837534362,0.553747883749874,1,0.902075684172511,0.228588231091558,0.0170184162745586,0.549066687904696,0.996990670695276,0.134170959383591,0.294505236590922,0.998426327722986,0.383374144053299,1,0.190265916973273,1,1,1,0.553747883749874,1,1,0.385038474555572,0.571143273511541,0.673382432769546,0.958441165843867,0.86349946183916,0.346964489065052,0.928545812590447,0.60138378944834,0.382083241143644,0.0397355170082443,0.478668539582245,0.988088647041144,0.81150141249479,0.477280058493366,0.599907135118403,0.508684863523573,0.12469988694008,0.0118166863923856,0.376760632556864,0.678462317637334,0.331640159901161,0.152446011022812,0.714759563110847,0.2321821831098
"feature 425","22166","P33734",NA,"P33734",NA,"HIS5_YEAST Imidazole glycerol phosphate synthase hisHF OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HIS7 PE=1 SV=2","118.76","true","2","1","0","0","0","-1","4","4","4","4","13","13","2","1","1",NA,NA,"1",NA,"1","1",NA,NA,NA,NA,"2",NA,NA,NA,NA,"1",NA,"1",NA,"3","3",NA,NA,NA,"2","1","1","0","0","1","0","1","1","0","0","0","0","2","0","0","0","0","1","0","1","0","3","3","0","0","0","1338652","1107289.5","1024028.69","1108001","992537.5","1271863.88","954622.12","986207","1136536.12","926546.44","1227653.38","983323.12","1542353.25","1051531","1083882.25","1136402.25","1005169.31","1520294.25","913465.88","1136652.25","1279366.75","901856.69","1238065.88","1342474.75","948572.25","1134370.25","1147899.38",20.3523495313853,20.0786010322847,19.9658247049169,20.079527752782,19.9207620855508,19.8215037627008,20.2274718519022,19.9073060385332,20.55670179739,20.2785128451687,19.8645702405824,19.9115309674193,20.1162121041767,20.0040599518589,20.0477766040895,20.1160421624062,19.9390070977179,20.5359191508426,20.3564635227919,19.85539813816,20.1134601713828,20.1305647563403,19.8009913163995,20.1163595096248,20.2869984633799,19.7825386739346,20.2396566546522,0.396252162772933,0.0640821442306342,0.175911734090633,-0.0242520190726339,0.0623568217960001,0.277314355553733,-0.0565725336137994,0.511236063952567,0.0136842223714592,0.0528620315854358,0.487045691084108,1,0.663566788318419,0.217960995878681,1,0.000443315777182732,0.00342105559286479,0.079470777856065,0.121761422771027,0.996990670695276,0.221188929439473,0.0726536652928935,0.998426327722986,0.000110828944295683,0.36550394604554,1,0.363107198858356,1,1,1,1,0.270768483444398,0.123943835300268,0.276669586205596,0.755725953958728,0.970109334253945,0.808751163012557,0.220235923903817,0.928545812590447,0.155910109206873,0.0691462383770076,0.013215507896359,0.373217942278716,0.352365838650128,0.309643844527565,0.0887760887760888,0.394856843836436,0.0464313014920302,0.0528992906183408,0.0837875061095117,0.103477120912552,0.67816206238094,0.358600341763115,0.170497748749012,0.726304872873791,0.0262039856929821
"feature 426","22306","O76070ups",NA,"O76070ups",NA,"SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)","118504","true","2","1","0","0","0","-1","5","5","5","5","40","40",NA,NA,"4",NA,NA,NA,NA,"4",NA,"3",NA,NA,NA,NA,"2",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"4",NA,"0","0","6","0","0","0","0","9","0","8","0","0","0","0","6","0","0","0","0","4","0","0","0","0","0","6","0","598422","768576.56","11826482","95502.38","2186353","714637.25","876114","11940917","655962","3646491","619101.56","1187423.12","245069.5","2141491","5523949.5","622963.19","1119763","115286.27","2179812.25","5223233","64456.07","1240366.25","499623.16","519732.41","678286.5","11557944","93301.65",19.1908036889462,19.5518294522851,23.4955176460918,16.5432490663252,21.0600949210361,21.7980774026629,19.2398165689972,20.1794026781486,17.9028314199359,19.4468515898569,19.7407590800326,23.5094102965055,19.3232527161103,21.0301841833812,22.3972686998483,19.248787393427,20.0947619847267,16.8148611801204,18.9874095012863,19.3715352534381,23.4623814491773,16.5096149743003,21.0557724485197,22.3165116307688,15.9760286069733,20.2423347456146,18.9304808289702,-0.3463530018888,3.93439520200627,-2.09600234300667,1.49397592239373,2.6159113158414,-1.39983040545277,0.617458540911365,-1.6719834522431,0.249046191903335,7.62633057965239e-05,0.109931301956911,0.0610390948282128,0.0229386854282237,0.605035099801961,0.0830388040518965,0.0134513088561298,0.419645002090977,1.9065826449131e-05,0.0366437673189704,0.57962247733434,0.00666972955093832,0.302517549900981,0.998426327722986,0.0289110970676097,1,0.137435248314956,0.313492488384538,0.885427888423298,0.595946277557466,0.547054290976182,1,0.190552438924396,0.266706562977034,0.00818794176555009,0.0393053069462506,0.0152597737070532,0.0114693427141119,0.153199452104673,0.0207597010129741,0.00336282721403245,0.0622615479758337,0.0199903544731131,0.407719939634833,0.0313648615535408,0.0252172070353889,0.73980073980074,0.135100193923723,0.100681441463564,0.0987061526060421,0.00094237595407981,0.110022661006942,0.0796166875319051,0.0143213019899765,0.372466205503256,0.367986317300903,0.0605980523550769
